 2 14  20.000  20.000  20.000  20.000  20.000  20.000   5.173   2.453   1.596   0.507  -0.063  -0.233  -0.146  -0.333  -0.237  -0.030   0.014   0.008   0.041
 2 15  20.000  20.000  20.000  20.000  20.000   3.719   1.647   0.534   0.057  -0.158  -0.058   0.019   0.099   0.080   0.137   0.038  -0.059  -0.128  -0.223
 2 16  20.000  20.000  20.000  20.000  20.000  20.000   4.553   2.745   2.212   1.272   0.839   0.444   0.104  -0.143  -0.217  -0.218  -0.251  -0.214  -0.311
 2 17  20.000  20.000  20.000   2.450   2.920   0.952   0.289  -0.460  -0.288  -0.134   0.042   0.061   0.159   0.136   0.115   0.063  -0.104  -0.050  -0.076
 2 18  20.000  20.000  20.000  20.000   2.035   1.589   0.448  -0.036  -0.361  -0.165   0.202   0.235   0.172   0.039   0.029  -0.024  -0.130  -0.056  -0.081
 2 19  20.000  20.000  20.000  20.000   2.089   1.669   0.672  -0.217  -0.631  -0.286   0.184   0.312   0.186   0.135   0.048  -0.012  -0.055  -0.062  -0.077
 3  0  20.000  -0.097  -1.942  -2.505  -2.957  -2.506  -1.959  -1.035  -0.138   0.106   0.117   0.292   0.362   0.364   0.552   0.628   0.619   0.490   0.256
 3  1  20.000  20.000   2.896   2.606   1.109  -0.612  -0.919  -1.212  -1.131  -0.620  -0.313   0.175   0.580   0.657   0.660   0.575   0.329   0.117  -0.164
 3  2  20.000  20.000  20.000   4.314   2.671   1.705   0.225  -0.850  -0.889  -0.690  -0.064   0.265   0.266   0.329   0.489   0.035  -0.082  -0.082   0.258
 3  3   0.229   0.989  -0.292   1.628   1.264   0.350  -0.192  -0.260   0.081   0.339   0.519   0.037  -0.813  -0.593   0.284   0.685   0.434   0.031   0.145
 3  4  20.000  -0.318  -1.136  -0.358   0.465   0.008  -0.195  -0.156   0.074   0.046   0.109   0.021  -0.127  -0.050   0.057   0.070   0.049   0.022  -0.080
 3  5  20.000  20.000   0.984   1.467   0.986   0.107  -0.450  -0.589  -0.444  -0.203   0.028  -0.005   0.076   0.091   0.137   0.169   0.088   0.046  -0.064
 3  6  20.000  20.000   2.189   1.849   0.716  -0.705  -1.356  -1.245  -0.646  -0.240   0.049   0.147   0.246   0.175   0.081   0.273   0.319   0.257   0.060
 3  7  20.000  20.000   1.889   1.096   0.123  -1.101  -1.391  -1.036  -0.475  -0.109   0.140   0.201   0.292   0.183   0.112   0.255   0.236   0.130  -0.039
 3  8  20.000  20.000  20.000   2.233   1.929   0.237  -0.804  -0.872  -0.561  -0.461  -0.253  -0.170   0.014   0.153   0.147   0.276   0.333   0.295   0.045
 3  9  20.000  20.000  20.000   3.193   1.782   0.320  -0.374  -0.381  -0.154  -0.010   0.171   0.186   0.240   0.217   0.115  -0.002  -0.121  -0.103  -0.148
 3 10  20.000  20.000  20.000   3.109   1.488   0.052  -0.426  -0.499  -0.286  -0.113   0.050  -0.014   0.064   0.091   0.093   0.069  -0.014   0.031   0.011
 3 11  -1.092  -0.332  -3.294  -3.372  -1.997  -0.889  -0.448  -0.176  -0.021  -0.050   0.001  -0.022   0.069   0.085   0.182   0.272   0.133   0.047   0.039
 3 12  20.000   0.853  -2.074  -2.377  -2.222  -1.305  -0.626  -0.228   0.026   0.096   0.207   0.160   0.142   0.096   0.138   0.133   0.074   0.064  -0.043
 3 13  20.000  20.000  20.000   2.034   1.522   0.322  -0.331  -0.235  -0.231  -0.223  -0.085  -0.114  -0.138  -0.049   0.024   0.127   0.158   0.169   0.028
 3 14  20.000  20.000  20.000   1.316   0.883  -0.505  -1.275  -1.113  -0.540  -0.407  -0.109   0.090   0.350   0.258   0.120   0.249   0.281   0.189   0.024
 3 15  20.000  20.000   0.664   0.636  -0.574  -1.011  -1.004  -0.711  -0.427  -0.027   0.251   0.322   0.225   0.168   0.138   0.092  -0.024   0.053  -0.033
 3 16  20.000  20.000  20.000  20.000   3.834   1.872   0.997   0.557   0.069  -0.251  -0.249  -0.305  -0.180  -0.006   0.171   0.187   0.075   0.054  -0.083
 3 17  20.000  20.000  -1.177  -0.933  -0.670  -0.611  -0.501  -0.439  -0.222  -0.132   0.105  -0.066  -0.278  -0.034   0.169   0.172   0.178   0.140   0.072
 3 18  -1.461  -0.413  -3.080  -2.589  -2.113  -1.344  -0.491  -0.137  -0.053  -0.024   0.193   0.076  -0.006   0.003   0.090   0.203   0.157   0.130   0.027
 3 19  20.000  -1.909  -3.190  -3.282  -2.539  -1.525  -0.614  -0.122   0.185   0.182   0.211   0.260   0.259   0.191   0.116   0.145   0.091   0.092  -0.046
 4  0  20.000  -0.078  -1.847  -1.931  -2.176  -1.383  -0.249   0.302   0.495   0.408   0.305   0.084   0.034   0.128   0.164   0.147  -0.011  -0.051  -0.177
 4  1  20.000  20.000   1.670   2.847   2.017   0.185  -0.530  -0.747  -0.467  -0.046   0.246   0.227   0.249   0.137   0.074   0.031  -0.029  -0.003  -0.078
 4  2  20.000  20.000  20.000   3.263   2.885   1.156   0.405  -0.224  -0.177  -0.049   0.165   0.067   0.124   0.078   0.028  -0.020  -0.084  -0.040  -0.109
 4  3  20.000  -0.318  -1.136  -0.358   0.465   0.008  -0.195  -0.156   0.074   0.046   0.109   0.021  -0.127  -0.050   0.057   0.070   0.049   0.022  -0.080
 4  4  20.000  -1.067  -3.211  -2.412  -0.984  -1.039  -0.404  -0.092   0.111   0.109   0.056  -0.059   0.078   0.079   0.139   0.073   0.043   0.010  -0.042
 4  5  20.000   0.302   0.238   2.107   1.308   0.278  -0.280  -0.531  -0.429  -0.320  -0.078  -0.028   0.106   0.048   0.077   0.109   0.057   0.089   0.062
 4  6  20.000  20.000  20.000   2.592   1.003   0.079  -0.639  -0.673  -0.439  -0.283  -0.081  -0.053   0.026   0.013   0.023   0.105   0.113   0.190   0.179
 4  7  20.000  20.000   0.542   0.802   0.047  -0.874  -1.243  -1.007  -0.668  -0.301   0.002   0.101   0.152   0.129   0.126   0.147   0.192   0.243   0.253
 4  8  20.000  20.000  20.000  20.000  20.000   1.351   0.277   0.243   0.191   0.057   0.028  -0.068  -0.069  -0.077  -0.047   0.022  -0.051   0.002  -0.022
