 1 13   2.404   2.404   2.404   2.404   2.404   2.404   2.404  -0.081  -0.139  -0.032  -0.168  -0.133  -0.019   0.066   0.148   0.114   0.009  -0.105   0.013  -0.075  -0.026   0.089  -0.032   0.004  -0.032   0.014  -0.044   0.040   0.014   0.020  -0.007     nan
 1 14   2.503   2.503   2.503   2.503   2.503   2.503   2.503   2.503   1.696   1.279   0.969   0.237  -0.044  -0.025  -0.106  -0.026  -0.076  -0.069  -0.093  -0.119  -0.108   0.010  -0.144  -0.176  -0.008  -0.050   0.001   0.035   0.105   0.078   0.114     nan
 1 15   2.557   2.557   2.557   2.557   2.557   2.557   2.557   1.475   0.558   0.189   0.281  -0.016   0.087   0.036   0.018   0.060  -0.030  -0.011   0.006  -0.062  -0.027   0.090  -0.005   0.016  -0.001   0.019  -0.004  -0.040  -0.002  -0.086  -0.073     nan
 1 16   2.914   2.914   2.914   2.914   2.914   2.914   2.914   1.832   0.861   1.056   0.575   0.491   0.435   0.428   0.222   0.240   0.109  -0.078  -0.135  -0.046  -0.115  -0.042  -0.052  -0.115  -0.093  -0.159  -0.059  -0.053  -0.005  -0.012   0.038     nan
 1 17   2.585   2.585   2.585   2.585   2.585   0.787  -0.139  -0.577  -0.470  -0.226  -0.160  -0.079  -0.051   0.168   0.151   0.243   0.095   0.063   0.042  -0.018   0.026  -0.049  -0.040  -0.115  -0.117  -0.016  -0.015   0.031   0.081   0.060   0.043     nan
 1 18   2.917   2.917   2.917   2.917   2.917   2.917   1.209   0.312   0.202   0.074   0.020   0.067  -0.077  -0.067  -0.038  -0.039  -0.038  -0.063  -0.087  -0.063  -0.051  -0.004   0.030   0.001  -0.009   0.025   0.011   0.052   0.028  -0.003   0.034     nan
 1 19   2.162   2.162   2.162   2.162   2.162   2.162   0.455   1.080   0.822   0.262   0.312   0.012  -0.063  -0.166  -0.152  -0.064  -0.058  -0.080  -0.071  -0.050   0.003   0.040   0.013  -0.022   0.049  -0.058   0.035   0.064   0.023  -0.026   0.042     nan
 2  2   4.076   4.076   4.076   4.076   4.076   4.076   4.076   4.076   2.583   2.176   1.603   1.243   1.040   0.365  -0.382  -0.544  -0.188  -0.012   0.073   0.098   0.003  -0.156  -0.058   0.069   0.093   0.116   0.059   0.063   0.016  -0.036  -0.078     nan
 2  3   4.097   4.097   4.097   4.097   2.041   1.384   0.806   0.540  -0.416  -0.615  -0.423  -0.166  -0.079   0.027   0.153   0.122   0.143   0.299   0.379   0.319   0.041  -0.091   0.151   0.224   0.131   0.073  -0.078  -0.189  -0.117  -0.064  -0.044     nan
 2  4   3.092   3.092   3.092   3.092   3.092   3.092   0.678   0.388   0.010  -0.094  -0.087   0.032   0.062   0.184   0.069   0.139   0.091  -0.025   0.026   0.009  -0.036   0.075   0.070   0.002  -0.049  -0.013  -0.070  -0.006  -0.064  -0.037  -0.044     nan
 2  5   3.857   3.857   3.857   3.857   3.857   2.436   3.857   1.522   0.984   0.675   0.311   0.116  -0.006   0.042   0.114   0.138   0.153   0.053   0.011  -0.007   0.026   0.026  -0.016  -0.029  -0.076  -0.062  -0.074  -0.072  -0.063  -0.069  -0.024     nan
 2  6   3.983   3.983   3.983   3.983   3.983   3.983   2.648   2.324   1.319   0.887   0.434  -0.044  -0.279  -0.278  -0.116   0.035   0.114   0.073   0.065   0.101   0.086   0.108   0.107  -0.002  -0.051  -0.059  -0.076  -0.079  -0.033  -0.045  -0.015     nan
 2  7   3.572   3.572   3.572   3.572   3.572   3.572   2.238   1.528   1.029   0.722   0.359  -0.025  -0.234  -0.212  -0.063   0.078   0.034   0.053   0.050   0.053   0.063   0.083   0.041   0.031  -0.041  -0.066  -0.075  -0.042  -0.053  -0.026  -0.015     nan
 2  8   3.310   3.310   3.310   3.310   3.310   3.310   3.310   3.310   3.310   2.086   1.144   0.517   0.069  -0.028   0.004   0.008  -0.059  -0.085  -0.080   0.021   0.059   0.082   0.041  -0.010  -0.055  -0.038  -0.035  -0.101  -0.064  -0.049  -0.041     nan
 2  9   3.708   3.708   3.708   3.708   3.708   3.708   2.374   1.373   0.776   0.464   0.265   0.159   0.065   0.132   0.166   0.214   0.159   0.086   0.068   0.081   0.076   0.060   0.011  -0.055  -0.106  -0.085  -0.112  -0.105  -0.069  -0.080  -0.070     nan
 2 10   3.395   3.395   3.395   3.395   3.395   3.395   3.395   2.313   1.205   1.495   0.580   0.287  -0.002  -0.151  -0.152  -0.031  -0.023  -0.050  -0.012  -0.017   0.009   0.030   0.031   0.021   0.030  -0.010  -0.041  -0.041  -0.024  -0.046  -0.039     nan
 2 11   3.052   3.052   3.052   3.052   3.052   3.052   0.638   0.146  -0.287  -0.377  -0.349  -0.165  -0.024   0.036   0.058   0.070   0.046   0.061   0.062   0.099   0.074   0.118   0.093   0.020  -0.048  -0.010   0.003  -0.009  -0.067  -0.004  -0.033     nan
 2 12   2.987   2.987   2.987   2.987   2.987   1.567   1.280   0.780   0.115  -0.162  -0.274  -0.121   0.024   0.080   0.111   0.177   0.091   0.003   0.056  -0.038  -0.032   0.004   0.067   0.000  -0.037  -0.080  -0.003  -0.006  -0.028  -0.005  -0.011     nan
 2 13   2.411   2.411   2.411   2.411   2.411   2.411   0.703   0.279   0.411   0.339   0.287   0.144  -0.003  -0.138  -0.049   0.033   0.048  -0.080  -0.084   0.088  -0.073   0.003   0.075   0.021   0.033  -0.036  -0.066   0.070  -0.024  -0.043  -0.041     nan
 2 14   2.508   2.508   2.508   2.508   2.508   2.508   2.508   2.508   2.508   1.072   0.693   0.096  -0.114  -0.229  -0.172  -0.120  -0.027  -0.052   0.127   0.125   0.102   0.031   0.032   0.036  -0.058  -0.009   0.021  -0.056  -0.029  -0.079  -0.021     nan
 2 15   2.575   2.575   2.575   2.575   2.575   2.575   2.575   1.136   0.701   0.447  -0.007   0.108   0.061  -0.011   0.092   0.107   0.094   0.158   0.090   0.088   0.046  -0.025  -0.012  -0.030  -0.052  -0.099  -0.083  -0.022  -0.041  -0.086  -0.044     nan
 2 16   2.910   2.910   2.910   2.910   2.910   2.910   2.910   2.910   2.103   1.392   1.026   0.760   0.528   0.382   0.265   0.128   0.039  -0.066  -0.091  -0.068  -0.077  -0.009  -0.003  -0.035  -0.090  -0.091  -0.040  -0.038  -0.088  -0.061  -0.081     nan
 2 17   2.596   2.596   2.596   2.596   2.596   2.596   0.662   0.068  -0.401  -0.189  -0.086  -0.097  -0.047  -0.015   0.101   0.108   0.083   0.078   0.068  -0.014  -0.069  -0.005   0.053  -0.019   0.008  -0.075  -0.004  -0.048  -0.024   0.063   0.025     nan
